Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,True Label,Short_MA,Long_MA
2016-05-27,2016,5,27,Friday,21,2016-21,209.53,210.25,209.47,210.24,64211200.0,192.69,0.004299226070911599,+,189.48500000000016,189.23700000000005
2016-05-31,2016,5,31,Tuesday,22,2016-22,210.56,210.69,209.18,209.84,109879400.0,192.32,-0.001902525897119145,-,189.57571428571447,189.33700000000005
2016-06-01,2016,6,1,Wednesday,22,2016-22,209.12,210.48,208.89,210.27,69936200.0,192.71,0.002049441110562045,+,189.82214285714298,189.43960000000004
2016-06-02,2016,6,2,Thursday,22,2016-22,209.8,210.93,209.24,210.91,63044700.0,193.3,0.0030435269726134533,+,190.10714285714303,189.55599999999998
2016-06-03,2016,6,3,Friday,22,2016-22,210.25,210.69,208.86,210.28,101757100.0,192.72,-0.0029870082507419404,-,190.46857142857158,189.6856
2016-06-06,2016,6,6,Monday,23,2016-23,210.7,211.77,210.51,211.35,64887000.0,193.7,0.005088535127360627,+,190.76714285714297,189.83640000000003
2016-06-07,2016,6,7,Tuesday,23,2016-23,211.53,212.34,211.5,211.68,60974800.0,194.01,0.0015611332797254018,+,191.21428571428586,189.9912
2016-06-08,2016,6,8,Wednesday,23,2016-23,211.84,212.52,211.69,212.37,66170900.0,194.64,0.003259679032709517,+,191.70285714285725,190.12420000000003
2016-06-09,2016,6,9,Thursday,23,2016-23,211.51,212.22,211.19,212.08,73786900.0,194.37,-0.0013654087716518106,-,192.21857142857155,190.23520000000005
2016-06-10,2016,6,10,Friday,23,2016-23,210.46,210.86,209.43,210.07,113829200.0,192.53,-0.009477511820493391,-,192.51857142857156,190.31860000000003
2016-06-13,2016,6,13,Monday,24,2016-24,209.36,210.37,208.35,208.45,117751200.0,191.05,-0.007711760766051513,-,192.7307142857144,190.34680000000003
2016-06-14,2016,6,14,Tuesday,24,2016-24,208.0,208.74,206.92,208.04,125059300.0,190.67,-0.001967024151555141,-,192.74142857142868,190.37960000000004
2016-06-15,2016,6,15,Wednesday,24,2016-24,208.04,209.36,207.53,207.75,109124500.0,190.41,-0.0013938274339682089,-,192.6414285714287,190.44500000000005
2016-06-16,2016,6,16,Thursday,24,2016-24,207.75,208.57,205.59,208.37,149533100.0,190.97,0.002984118705688932,+,192.57785714285725,190.4806
2016-06-17,2016,6,17,Friday,24,2016-24,207.17,207.2,205.75,206.52,117055700.0,190.26,-0.003724064026191853,-,192.4042857142858,190.5474
2016-06-20,2016,6,20,Monday,25,2016-25,208.82,209.61,207.75,207.85,82789600.0,191.49,0.006440121712862901,+,192.34500000000008,190.6286
2016-06-21,2016,6,21,Tuesday,25,2016-25,208.3,208.92,207.78,208.44,72461700.0,192.03,0.002838559950773423,+,192.29642857142863,190.72940000000003
2016-06-22,2016,6,22,Wednesday,25,2016-25,208.65,209.5,207.93,208.1,95560500.0,191.72,-0.0016309966600563939,-,192.1835714285715,190.7892
2016-06-23,2016,6,23,Thursday,25,2016-25,209.81,210.87,209.27,210.81,102731400.0,194.21,0.013022331239085805,+,192.29000000000008,190.8608
2016-06-24,2016,6,24,Friday,25,2016-25,203.63,210.85,202.72,203.24,333444400.0,187.24,-0.0359089993074343,-,191.8285714285715,190.79280000000003
2016-06-27,2016,6,27,Monday,26,2016-26,201.59,201.6,198.65,199.6,230775800.0,183.89,-0.017909973641885624,-,191.1057142857144,190.662
2016-06-28,2016,6,28,Tuesday,26,2016-26,201.48,203.23,201.12,203.2,159382400.0,187.2,0.01803627867771951,+,190.57428571428585,190.5706
2016-06-29,2016,6,29,Wednesday,26,2016-26,204.84,206.93,204.72,206.66,137328600.0,190.39,0.017027330813615515,+,190.29000000000008,190.53080000000003
2016-06-30,2016,6,30,Thursday,26,2016-26,207.21,209.54,206.56,209.48,165021900.0,192.99,0.01364555365426212,+,190.32285714285717,190.53940000000003
2016-07-01,2016,7,1,Friday,26,2016-26,209.48,210.49,209.29,209.92,106055300.0,193.39,0.0021006926695874557,+,190.49000000000004,190.5768
2016-07-05,2016,7,5,Tuesday,27,2016-27,208.95,209.08,207.71,208.41,109803700.0,192.0,-0.007193453335733956,-,190.58500000000004,190.5864
2016-07-06,2016,7,6,Wednesday,27,2016-27,207.83,209.8,207.06,209.66,96021500.0,193.15,0.005997951225172216,+,190.78071428571437,190.6256
2016-07-07,2016,7,7,Thursday,27,2016-27,209.87,210.65,208.63,209.53,85593800.0,193.04,-0.0006201316211591479,-,190.9285714285715,190.6568
2016-07-08,2016,7,8,Friday,27,2016-27,211.05,212.94,210.78,212.65,133971000.0,195.91,0.014890417985395919,+,191.33214285714286,190.7376
2016-07-11,2016,7,11,Monday,28,2016-28,213.19,214.07,212.95,213.4,73633900.0,196.6,0.003527030807699783,+,191.69714285714286,190.867
2016-07-12,2016,7,12,Tuesday,28,2016-28,214.53,215.3,213.43,214.95,101275600.0,198.03,0.0072631952470938455,+,192.1257142857143,191.0456
2016-07-13,2016,7,13,Wednesday,28,2016-28,215.44,215.45,214.35,214.92,87324100.0,198.0,-0.00013954390794135296,-,192.57428571428574,191.1934
2016-07-14,2016,7,14,Thursday,28,2016-28,216.4,216.67,215.66,216.12,91230900.0,199.11,0.005583383033362033,+,192.92428571428573,191.3966
2016-07-15,2016,7,15,Friday,28,2016-28,216.78,217.01,215.31,215.83,107155400.0,198.84,-0.0013417496421463948,-,193.75285714285718,191.6156
2016-07-18,2016,7,18,Monday,29,2016-29,215.97,216.6,215.67,216.41,58725900.0,199.37,0.002687334924088569,+,194.85857142857148,191.84580000000003
2016-07-19,2016,7,19,Tuesday,29,2016-29,215.92,216.23,215.63,216.19,54345700.0,199.17,-0.001016596708516504,-,195.7135714285715,192.0584
2016-07-20,2016,7,20,Wednesday,29,2016-29,216.19,217.37,216.19,217.09,58159500.0,200.0,0.0041629950580952535,+,196.40000000000006,192.2844
2016-07-21,2016,7,21,Thursday,29,2016-29,216.96,217.22,215.75,216.27,67777300.0,199.24,-0.0037770840624172797,-,196.84642857142867,192.4482
2016-07-22,2016,7,22,Friday,29,2016-29,216.41,217.3,216.1,217.24,62787500.0,200.14,0.00448501856453376,+,197.3285714285715,192.6658
2016-07-25,2016,7,25,Monday,30,2016-30,217.0,217.06,215.97,216.65,55873100.0,199.59,-0.0027158660648486377,-,197.87071428571443,192.8714
2016-07-26,2016,7,26,Tuesday,30,2016-30,216.53,217.17,215.76,216.75,70080500.0,199.69,0.00046175124818081953,+,198.33785714285725,193.112
2016-07-27,2016,7,27,Wednesday,30,2016-30,217.19,217.27,215.62,216.52,84083900.0,199.47,-0.0010613848772599301,-,198.79714285714292,193.311
2016-07-28,2016,7,28,Thursday,30,2016-30,216.29,217.11,215.75,216.77,65035700.0,199.71,0.0011546123374159831,+,199.06857142857154,193.5502
2016-07-29,2016,7,29,Friday,30,2016-30,216.46,217.54,216.13,217.12,79519400.0,200.03,0.0016146236059622063,+,199.31357142857155,193.7948
2016-08-01,2016,8,1,Monday,31,2016-31,217.19,217.65,216.41,216.94,73311400.0,199.86,-0.0008290479862250733,-,199.44428571428585,194.049
2016-08-02,2016,8,2,Tuesday,31,2016-31,216.65,216.83,214.57,215.55,92295500.0,198.58,-0.006407243652230443,-,199.4857142857144,194.254
2016-08-03,2016,8,3,Wednesday,31,2016-31,215.48,216.25,215.13,216.18,53993600.0,199.16,0.002922649000658639,+,199.4892857142858,194.4756
2016-08-04,2016,8,4,Thursday,31,2016-31,216.31,216.78,214.25,216.41,46585500.0,199.37,0.0010640305351021784,+,199.5271428571429,194.6526
2016-08-05,2016,8,5,Friday,31,2016-31,216.41,218.23,216.41,218.18,71892200.0,201.0,0.00817900000344407,+,199.6435714285715,194.83640000000003
2016-08-08,2016,8,8,Monday,32,2016-32,218.4,218.52,217.74,218.05,39906500.0,200.88,-0.0005959153004707617,-,199.7657142857144,195.0168
2016-08-09,2016,8,9,Tuesday,32,2016-32,218.13,218.76,217.8,218.18,51251700.0,201.0,0.0005962706272606423,+,199.8371428571429,195.183
2016-08-10,2016,8,10,Wednesday,32,2016-32,218.31,218.4,217.23,217.64,57941100.0,200.51,-0.0024751360983246147,-,199.92785714285725,195.3468
2016-08-11,2016,8,11,Thursday,32,2016-32,218.26,218.94,217.95,218.65,72504300.0,201.44,0.004640799585522659,+,200.0207142857144,195.52140000000003
2016-08-12,2016,8,12,Friday,32,2016-32,218.29,218.71,217.99,218.46,61313500.0,201.26,-0.0008690751504197848,-,200.14000000000013,195.68060000000008
2016-08-15,2016,8,15,Monday,33,2016-33,218.89,219.5,218.88,219.09,49813500.0,201.84,0.0028838695497477307,+,200.2935714285716,195.86300000000008
2016-08-16,2016,8,16,Tuesday,33,2016-33,218.6,218.68,217.96,217.96,53213600.0,200.8,-0.005157562147739436,-,200.3885714285716,196.005
2016-08-17,2016,8,17,Wednesday,33,2016-33,218.0,218.53,217.02,218.37,75134300.0,201.18,0.0018810414893739578,+,200.49357142857158,196.14840000000004
2016-08-18,2016,8,18,Thursday,33,2016-33,218.34,218.9,218.21,218.86,52989300.0,201.63,0.00224384949431089,+,200.60785714285728,196.28820000000005
2016-08-19,2016,8,19,Friday,33,2016-33,218.31,218.75,217.74,218.54,75443000.0,201.34,-0.001462078032133829,-,200.71357142857158,196.4276
2016-08-22,2016,8,22,Monday,34,2016-34,218.26,218.8,217.83,218.53,61368800.0,201.33,-4.585157322811728e-05,-,200.9100000000001,196.6036
2016-08-23,2016,8,23,Tuesday,34,2016-34,219.25,219.6,218.9,218.97,53399200.0,201.73,0.0020134690056436977,+,201.09357142857158,196.8172
2016-08-24,2016,8,24,Wednesday,34,2016-34,218.8,218.91,217.36,217.85,71728900.0,200.7,-0.005114778253210273,-,201.18857142857158,197.0178
2016-08-25,2016,8,25,Thursday,34,2016-34,217.4,218.19,217.22,217.7,69224800.0,200.56,-0.0006886595232495907,-,201.157142857143,197.22080000000003
2016-08-26,2016,8,26,Friday,34,2016-34,217.92,219.12,216.25,217.29,122506300.0,200.18,-0.001883288315433829,-,201.10714285714297,197.40500000000003
2016-08-29,2016,8,29,Monday,35,2016-35,217.44,218.67,217.4,218.36,70502200.0,201.17,0.004924356730938717,+,201.11928571428584,197.62320000000003
2016-08-30,2016,8,30,Tuesday,35,2016-35,218.26,218.59,217.35,218.0,58114500.0,200.84,-0.0016487557798799954,-,201.14285714285728,197.81020000000004
2016-08-31,2016,8,31,Wednesday,35,2016-35,217.61,217.75,216.47,217.38,85269500.0,200.27,-0.0028439135751743283,-,201.05928571428586,197.975
2016-09-01,2016,9,1,Thursday,35,2016-35,217.37,217.73,216.03,217.39,97844200.0,200.28,4.5867673134525326e-05,+,200.9892857142859,198.14620000000005
2016-09-02,2016,9,2,Friday,35,2016-35,218.39,218.87,217.7,218.37,79293900.0,201.18,0.004508158814333863,+,200.94214285714298,198.28560000000007
2016-09-06,2016,9,6,Tuesday,36,2016-36,218.7,219.12,217.86,219.03,56702100.0,201.79,0.003022340273435065,+,201.01285714285729,198.57660000000007
2016-09-07,2016,9,7,Wednesday,36,2016-36,218.84,219.22,218.3,219.01,76554900.0,201.77,-9.1271143883076e-05,-,201.05500000000006,198.9342000000001
2016-09-08,2016,9,8,Thursday,36,2016-36,218.62,218.94,218.15,218.51,74102900.0,201.31,-0.0022830456277888045,-,201.032142857143,199.21640000000008
2016-09-09,2016,9,9,Friday,36,2016-36,216.97,217.03,213.25,213.28,221589100.0,196.49,-0.0239348524138332,-,200.68571428571443,199.33840000000006
2016-09-12,2016,9,12,Monday,37,2016-37,212.39,216.81,212.31,216.34,168110900.0,199.31,0.014347178563979046,+,200.54142857142867,199.46480000000008
2016-09-13,2016,9,13,Tuesday,37,2016-37,214.84,215.15,212.5,213.23,182828800.0,196.44,-0.01437545499638371,-,200.16357142857154,199.5258000000001
2016-09-14,2016,9,14,Wednesday,37,2016-37,213.29,214.7,212.5,213.15,134185500.0,196.37,-0.0003750151660545376,-,199.85428571428585,199.61320000000012
2016-09-15,2016,9,15,Thursday,37,2016-37,212.96,215.73,212.75,215.28,134427900.0,198.33,0.009992681818881131,+,199.69500000000008,199.71680000000012
2016-09-16,2016,9,16,Friday,37,2016-37,213.48,213.69,212.57,213.37,155236400.0,197.57,-0.003865388584955553,-,199.50857142857154,199.8074000000001
2016-09-19,2016,9,19,Monday,38,2016-38,214.13,214.88,213.03,213.41,80250500.0,197.6,0.00018752401492938558,+,199.25357142857155,199.84120000000013
2016-09-20,2016,9,20,Tuesday,38,2016-38,214.41,214.59,213.38,213.42,69665300.0,197.61,4.6949433529563926e-05,+,199.02285714285725,199.86140000000012
2016-09-21,2016,9,21,Wednesday,38,2016-38,214.24,216.03,213.44,215.82,110284400.0,199.83,0.011245251322494987,+,198.99142857142868,199.8974000000001
2016-09-22,2016,9,22,Thursday,38,2016-38,217.0,217.53,216.71,217.18,76678700.0,201.09,0.006301529167107356,+,199.04928571428584,199.95920000000007
2016-09-23,2016,9,23,Friday,38,2016-38,216.72,216.88,215.88,215.99,73630900.0,199.99,-0.0054792246255976895,-,198.9642857142858,199.97680000000008
2016-09-26,2016,9,26,Monday,39,2016-39,215.02,215.23,214.01,214.24,89827300.0,198.37,-0.00810221549926293,-,198.72000000000008,199.96740000000008
2016-09-27,2016,9,27,Tuesday,39,2016-39,214.05,215.68,213.62,215.57,78494800.0,199.6,0.006207852962843097,+,198.56500000000008,199.97200000000007
2016-09-28,2016,9,28,Wednesday,39,2016-39,215.83,216.82,214.71,216.64,87411000.0,200.59,0.004963621766670201,+,198.51357142857154,200.00040000000013
2016-09-29,2016,9,29,Thursday,39,2016-39,216.4,216.87,214.04,214.68,128070600.0,198.78,-0.00904724319844119,-,198.677142857143,199.9760000000001
2016-09-30,2016,9,30,Friday,39,2016-39,215.65,217.12,215.36,216.3,117202900.0,200.28,0.00754615277856252,+,198.74642857142868,199.99680000000012
2016-10-03,2016,10,3,Monday,40,2016-40,215.82,216.04,215.04,215.78,83512100.0,199.8,-0.002404256212328537,-,198.9864285714287,199.99000000000012
2016-10-04,2016,10,4,Tuesday,40,2016-40,215.91,216.17,213.99,214.68,119948100.0,198.78,-0.005097634657195038,-,199.15857142857158,199.97380000000013
2016-10-05,2016,10,5,Wednesday,40,2016-40,215.41,216.13,215.33,215.63,72816000.0,199.66,0.004425290285655414,+,199.25357142857158,199.9732000000001
2016-10-06,2016,10,6,Thursday,40,2016-40,215.37,216.04,214.74,215.78,62927400.0,199.8,0.0006953861104821435,+,199.41285714285732,199.97980000000013
2016-10-07,2016,10,7,Friday,40,2016-40,216.1,216.3,214.19,215.04,89788300.0,199.11,-0.003429149843331869,-,199.52071428571446,199.96780000000015
2016-10-10,2016,10,10,Monday,41,2016-41,216.16,216.7,215.99,216.16,51855000.0,200.15,0.00520820920199716,+,199.70214285714297,199.97020000000012
2016-10-11,2016,10,11,Tuesday,41,2016-41,215.66,215.74,212.58,213.43,130367400.0,197.62,-0.012629510595314808,-,199.54428571428588,199.92540000000017
2016-10-12,2016,10,12,Wednesday,41,2016-41,213.59,214.32,213.01,213.71,73866100.0,197.88,0.0013119130133185664,+,199.3150000000001,199.91140000000013
2016-10-13,2016,10,13,Thursday,41,2016-41,212.16,213.59,211.21,213.01,101357000.0,197.23,-0.003275446825865558,-,199.11785714285733,199.87280000000013
2016-10-14,2016,10,14,Friday,41,2016-41,214.15,214.69,213.03,213.12,93346200.0,197.33,0.0005164852082999438,+,199.0435714285716,199.83200000000008
2016-10-17,2016,10,17,Monday,42,2016-42,213.09,213.39,212.17,212.38,58275700.0,196.65,-0.0034722581996096125,-,198.83285714285734,199.7450000000001
2016-10-18,2016,10,18,Tuesday,42,2016-42,214.24,214.31,213.27,213.71,76869700.0,197.88,0.006262298157740931,+,198.63928571428588,199.6850000000001
2016-10-19,2016,10,19,Wednesday,42,2016-42,214.02,214.64,213.6,214.28,66519200.0,198.41,0.002667117612191072,+,198.61285714285734,199.63320000000007
2016-10-20,2016,10,20,Thursday,42,2016-42,213.87,214.53,213.11,213.88,73639800.0,198.04,-0.0018665843260289305,-,198.45285714285728,199.58380000000008
2016-10-21,2016,10,21,Friday,42,2016-42,213.88,214.08,212.76,213.98,89089100.0,198.13,0.00046746095734029325,+,198.3335714285716,199.51760000000007
2016-10-24,2016,10,24,Monday,43,2016-43,215.0,215.32,214.48,214.89,60146600.0,198.97,0.0042527773668237226,+,198.34714285714298,199.4718000000001
2016-10-25,2016,10,25,Tuesday,43,2016-43,214.68,214.98,213.98,214.17,66542300.0,198.31,-0.0033507127962213445,-,198.25071428571442,199.40120000000007
2016-10-26,2016,10,26,Wednesday,43,2016-43,213.21,214.42,212.93,213.74,75705500.0,197.91,-0.0020076608435114496,-,198.1157142857144,199.3434000000001
2016-10-27,2016,10,27,Thursday,43,2016-43,214.58,214.62,213.08,213.17,77220200.0,197.38,-0.0026667433557127085,-,197.9921428571429,199.26740000000007
2016-10-28,2016,10,28,Friday,43,2016-43,213.14,213.93,211.71,212.54,140623200.0,196.8,-0.0029553465070145672,-,197.75285714285724,199.17080000000004
2016-10-31,2016,10,31,Monday,44,2016-44,212.93,213.19,212.36,212.55,61272500.0,196.81,4.706407770305177e-05,+,197.69500000000008,199.08020000000005
2016-11-01,2016,11,1,Tuesday,44,2016-44,212.93,212.99,209.6,211.01,122781800.0,195.38,-0.007245355974922152,-,197.51642857142863,198.9612
2016-11-02,2016,11,2,Wednesday,44,2016-44,210.65,211.1,209.23,209.74,103330800.0,194.2,-0.0060187589221792894,-,197.30000000000007,198.81060000000005
2016-11-03,2016,11,3,Thursday,44,2016-44,209.99,210.24,208.46,208.78,88939300.0,193.32,-0.004577132800100525,-,197.01357142857154,198.66300000000004
2016-11-04,2016,11,4,Friday,44,2016-44,208.91,209.89,208.38,208.55,109122100.0,193.1,-0.0011018107378201194,-,196.76000000000008,198.5138000000001
2016-11-07,2016,11,7,Monday,45,2016-45,208.55,213.19,208.55,213.15,109794900.0,197.36,0.02205728149708741,+,196.72285714285724,198.45740000000006
2016-11-08,2016,11,8,Tuesday,45,2016-45,212.69,214.77,212.38,214.11,106772100.0,198.25,0.004503829925411651,+,196.71142857142868,198.3990000000001
2016-11-09,2016,11,9,Wednesday,45,2016-45,212.37,217.1,212.34,216.38,258429000.0,200.35,0.010602129107700529,+,196.87642857142868,198.38920000000005
2016-11-10,2016,11,10,Thursday,45,2016-45,217.3,218.31,215.22,216.92,172113300.0,200.85,0.0024955964542545672,+,197.07071428571442,198.4008000000001
2016-11-11,2016,11,11,Friday,45,2016-45,216.08,216.7,215.32,216.42,100552700.0,200.39,-0.0023051567807451656,-,197.17214285714292,198.403
2016-11-14,2016,11,14,Monday,46,2016-46,217.03,217.27,215.72,216.59,94580000.0,200.55,0.0007856692347749661,+,197.33214285714297,198.3904
2016-11-15,2016,11,15,Tuesday,46,2016-46,217.04,218.28,216.8,218.28,91652600.0,202.11,0.007802742601025203,+,197.63214285714298,198.3968
2016-11-16,2016,11,16,Wednesday,46,2016-46,217.56,218.14,217.42,217.87,65617700.0,201.73,-0.001878507337857993,-,197.9428571428573,198.396
2016-11-17,2016,11,17,Thursday,46,2016-46,218.05,219.06,217.92,218.99,69797200.0,202.77,0.005140861620388737,+,198.3692857142858,198.4252
2016-11-18,2016,11,18,Friday,46,2016-46,219.07,219.27,218.29,218.5,86265800.0,202.32,-0.002237614238917329,-,198.76285714285729,198.5418
2016-11-21,2016,11,21,Monday,47,2016-47,219.17,220.18,219.0,220.15,72402600.0,203.84,0.00755156583783423,+,199.367142857143,198.6324
2016-11-22,2016,11,22,Tuesday,47,2016-47,220.51,220.79,219.73,220.58,67429000.0,204.24,0.001953275587917691,+,200.0842857142859,198.7884
2016-11-23,2016,11,23,Wednesday,47,2016-47,219.98,220.76,219.75,220.7,56620200.0,204.35,0.0005439593246028274,+,200.872142857143,198.948
2016-11-25,2016,11,25,Friday,47,2016-47,221.1,221.56,221.01,221.52,37872300.0,205.11,0.0037154452355439016,+,201.73000000000016,199.0836
2016-11-28,2016,11,28,Monday,48,2016-48,221.16,221.48,220.36,220.48,76572500.0,204.15,-0.0046948304418492634,-,202.21500000000012,199.2152
2016-11-29,2016,11,29,Tuesday,48,2016-48,220.52,221.44,220.17,220.91,69886700.0,204.55,0.0019504267955381407,+,202.66500000000016,199.3542
2016-11-30,2016,11,30,Wednesday,48,2016-48,221.63,221.82,220.31,220.38,113291800.0,204.06,-0.002399214992251486,-,202.93000000000012,199.48319999999995
2016-12-01,2016,12,1,Thursday,48,2016-48,220.73,220.73,219.15,219.57,79040500.0,203.31,-0.0036754500990648924,-,203.10571428571444,199.5528
2016-12-02,2016,12,2,Friday,48,2016-48,219.67,220.25,219.26,219.68,74840300.0,203.41,0.000500754133323067,+,203.32142857142875,199.59919999999997
2016-12-05,2016,12,5,Monday,49,2016-49,220.65,221.4,220.42,221.0,67837800.0,204.63,0.006008817623484486,+,203.61285714285734,199.69199999999992
2016-12-06,2016,12,6,Tuesday,49,2016-49,221.22,221.74,220.66,221.7,59877400.0,205.28,0.0031674761833426768,+,203.83928571428586,199.83019999999996
2016-12-07,2016,12,7,Wednesday,49,2016-49,221.52,224.67,221.38,224.6,110738100.0,207.96,0.01308072344368294,+,204.2842857142859,199.9973999999999
2016-12-08,2016,12,8,Thursday,49,2016-49,224.57,225.7,224.26,225.15,99714400.0,208.47,0.0024486519024102807,+,204.69142857142876,200.15499999999992
2016-12-09,2016,12,9,Friday,49,2016-49,225.41,226.53,225.37,226.51,88005800.0,209.73,0.006040400351180031,+,205.22071428571442,200.37399999999988
2016-12-12,2016,12,12,Monday,50,2016-50,226.4,226.96,225.76,226.25,102016100.0,209.49,-0.0011477601507220436,-,205.62428571428586,200.55819999999986
2016-12-13,2016,12,13,Tuesday,50,2016-50,227.02,228.34,227.0,227.76,110477500.0,210.89,0.006673996027170004,+,206.0992857142858,200.77999999999986
2016-12-14,2016,12,14,Wednesday,50,2016-50,227.41,228.23,225.37,225.88,142501800.0,209.15,-0.008254174750748633,-,206.4421428571429,200.98739999999984
2016-12-15,2016,12,15,Thursday,50,2016-50,226.16,227.81,225.89,226.81,124972600.0,210.01,0.004117224984232282,+,206.79214285714298,201.19439999999986
2016-12-16,2016,12,16,Friday,50,2016-50,226.01,226.08,224.67,225.04,156420200.0,209.6,-0.001956007593851949,-,207.18142857142865,201.39039999999986
2016-12-19,2016,12,19,Monday,51,2016-51,225.25,226.02,225.08,225.53,90341100.0,210.06,0.0021774393982434415,+,207.57500000000007,201.60939999999985
2016-12-20,2016,12,20,Tuesday,51,2016-51,226.15,226.57,225.88,226.4,89838800.0,210.87,0.0038577742574072977,+,208.06142857142865,201.82379999999984
2016-12-21,2016,12,21,Wednesday,51,2016-51,226.25,226.45,225.77,225.77,67909000.0,210.28,-0.0027827677670452244,-,208.5592857142858,202.07699999999986
2016-12-22,2016,12,22,Thursday,51,2016-51,225.6,225.74,224.92,225.38,56219100.0,209.92,-0.001727538569927245,-,209.0242857142858,202.31779999999992
2016-12-23,2016,12,23,Friday,51,2016-51,225.43,225.72,225.21,225.71,36697800.0,210.22,0.0014643377602443495,+,209.4235714285715,202.57759999999988
2016-12-27,2016,12,27,Tuesday,52,2016-52,226.02,226.73,226.0,226.27,42672500.0,210.75,0.002480980012146139,+,209.81428571428575,202.84599999999992
2016-12-28,2016,12,28,Wednesday,52,2016-52,226.57,226.59,224.27,224.4,64095000.0,209.0,-0.008264478367794538,-,209.8885714285715,203.09299999999988
2016-12-29,2016,12,29,Thursday,52,2016-52,224.48,224.89,223.84,224.35,48696100.0,208.96,-0.00022289139122333437,-,209.9235714285715,203.3145999999999
2016-12-30,2016,12,30,Friday,52,2016-52,224.73,224.83,222.73,223.53,108998300.0,208.19,-0.0036549047293814585,-,209.81357142857155,203.51019999999988
2017-01-03,2017,1,3,Tuesday,1,2017-01,225.04,225.83,223.88,225.24,91366500.0,209.79,0.007650018506099698,+,209.83500000000006,203.74519999999993
2017-01-04,2017,1,4,Wednesday,1,2017-01,225.62,226.75,225.61,226.58,78744400.0,211.03,0.005949364179205219,+,209.84500000000008,204.00319999999996
2017-01-05,2017,1,5,Thursday,1,2017-01,226.27,226.58,225.48,226.4,78379000.0,210.87,-0.0007944861446836926,-,209.96785714285724,204.2412
2017-01-06,2017,1,6,Friday,1,2017-01,226.53,227.75,225.9,227.21,71559900.0,211.62,0.003577668534701539,+,210.08285714285725,204.5074
2017-01-09,2017,1,9,Monday,2,2017-02,226.91,227.07,226.42,226.46,46939700.0,210.92,-0.0033007959750738225,-,210.177142857143,204.7676
2017-01-10,2017,1,10,Tuesday,2,2017-02,226.48,227.45,226.01,226.46,63771900.0,210.92,0.0,+,210.2385714285716,205.0384
2017-01-11,2017,1,11,Wednesday,2,2017-02,226.36,227.1,225.59,227.1,74650000.0,211.52,0.0028260873654182284,+,210.2850000000001,205.3328
2017-01-12,2017,1,12,Thursday,2,2017-02,226.5,226.75,224.96,226.53,72113200.0,210.99,-0.0025100881448887336,-,210.33571428571446,205.61640000000003
2017-01-13,2017,1,13,Friday,2,2017-02,226.73,227.4,226.69,227.05,62717900.0,211.47,0.0022957535790872896,+,210.44642857142867,205.9382
2017-01-17,2017,1,17,Tuesday,3,2017-03,226.31,226.78,225.8,226.25,61240800.0,210.73,-0.003523627802616835,-,210.48285714285728,206.2688
2017-01-18,2017,1,18,Wednesday,3,2017-03,226.54,226.8,225.9,226.75,54793300.0,211.19,0.0022098918638122638,+,210.51428571428588,206.62620000000004
2017-01-19,2017,1,19,Thursday,3,2017-03,226.84,227.0,225.41,225.91,66608800.0,210.41,-0.0037044377172623655,-,210.61500000000012,206.9724
2017-01-20,2017,1,20,Friday,3,2017-03,226.7,227.31,225.97,226.74,129168600.0,211.18,0.003674047322495211,+,210.77357142857159,207.2488
2017-01-23,2017,1,23,Monday,4,2017-04,226.74,226.81,225.27,226.15,75061600.0,210.63,-0.0026021510845885,-,210.9478571428573,207.4964
2017-01-24,2017,1,24,Tuesday,4,2017-04,226.4,228.08,226.27,227.6,95555300.0,211.98,0.0064117303341029155,+,211.10428571428585,207.729
2017-01-25,2017,1,25,Wednesday,4,2017-04,228.7,229.57,228.51,229.57,84437700.0,213.82,0.008655482472588627,+,211.3035714285716,207.9884
2017-01-26,2017,1,26,Thursday,4,2017-04,229.4,229.71,229.01,229.33,59970700.0,213.6,-0.0010453278206705716,-,211.49857142857155,208.2526
2017-01-27,2017,1,27,Friday,4,2017-04,229.42,229.59,228.76,228.97,59711100.0,213.26,-0.0015699182629514974,-,211.6157142857144,208.5068
2017-01-30,2017,1,30,Monday,5,2017-05,228.17,228.2,226.41,227.55,79737300.0,211.94,-0.006201683504213018,-,211.68857142857155,208.7034
2017-01-31,2017,1,31,Tuesday,5,2017-05,226.98,227.6,226.32,227.53,75880800.0,211.92,-8.790794849844463e-05,-,211.7600000000001,208.9072
2017-02-01,2017,2,1,Wednesday,5,2017-05,227.53,228.59,226.94,227.62,79117700.0,212.0,0.0003956565479394936,+,211.79428571428585,209.0918
2017-02-02,2017,2,2,Thursday,5,2017-05,227.62,228.1,226.82,227.77,69657600.0,212.14,0.0006589268611336685,+,211.87642857142868,209.2882
2017-02-03,2017,2,3,Friday,5,2017-05,228.82,229.55,228.46,229.34,80563200.0,213.6,0.006892921635813121,+,212.02857142857155,209.4834
2017-02-06,2017,2,6,Monday,6,2017-06,228.87,229.33,228.54,228.93,57790100.0,213.22,-0.0017878688086613306,-,212.20642857142863,209.663
2017-02-07,2017,2,7,Tuesday,6,2017-06,229.38,229.66,228.72,228.94,57931200.0,213.23,4.3796366361537054e-05,+,212.3521428571429,209.8406
2017-02-08,2017,2,8,Wednesday,6,2017-06,228.94,229.39,228.31,229.24,51566200.0,213.51,0.0013104701505770588,+,212.57357142857154,210.0086
