Weekday,Return
Monday,-0.0033219891254674394
Tuesday,-0.0009277279234549684
Wednesday,-0.0029921092815511363
Thursday,0.0027939096534459478
Friday,0.00010335556332874418
Monday,0.003474330528143721
Tuesday,-0.0005830133973455665
Wednesday,0.0005489681792145706
Thursday,-0.007815867144505441
Friday,-0.005596972798637689
Monday,0.0
Tuesday,-0.0014593118846782938
Wednesday,-0.031663087292033376
Thursday,-0.022026640632356487
Friday,0.013888429098908528
Monday,-0.0056168459159648965
Tuesday,0.02186554488352344
Wednesday,0.00017854306146358745
Thursday,-0.01444108010808409
Friday,-0.0005425770931228868
Monday,-0.004488826112137523
Tuesday,-0.0050906099029880405
Wednesday,-0.03029868558029714
Thursday,0.01794052040297811
Friday,-0.017587386888093248
Monday,-0.005540164714483042
Tuesday,0.014818262962170037
Wednesday,0.010681025726332559
Thursday,0.010641884604635443
Friday,-0.005922955413468989
Monday,0.005516820825085532
Tuesday,0.0063278880933141934
Wednesday,0.02140898408400571
Thursday,-0.0018151983971881336
Friday,-0.0097680717754155
Monday,-0.01868522339195477
Tuesday,-0.0018709398370743149
Wednesday,-0.006836704826519768
Thursday,0.010436550388102095
Friday,0.002600635772942006
Monday,-0.01691452726760234
Tuesday,-0.01850618307174112
Wednesday,0.003407543008699055
Friday,-0.006678755117060953
Monday,0.016144414599938758
Tuesday,0.003364368177894539
Wednesday,0.023025390766983067
Thursday,-0.0021850406233149267
Friday,0.006095290236697082
Monday,0.01324120220715086
Tuesday,-0.032402222198999235
Thursday,-0.0015172080554308742
Friday,-0.023235893532473798
Monday,0.0018970296860469915
Tuesday,0.00022712843401095917
Wednesday,0.005035448853655256
Thursday,-0.0003389386082506274
Friday,-0.01846478810768559
Monday,-0.01961842204147546
Tuesday,-0.0010965411556085325
Wednesday,-0.014975710249082732
Thursday,-0.016277862594263226
Friday,-0.02048968802549977
Monday,-0.02642289526921571
Wednesday,0.050524875165362186
Thursday,0.00767741616825668
Friday,-0.0012899840377905702
Monday,0.008758854036138075
Wednesday,0.0010402628088155288
Thursday,-0.02386285397582688
Friday,0.0334958034910795
Monday,0.007884676260440315
Tuesday,0.009395367828541891
Wednesday,0.004673459161927075
Thursday,0.003527518323214407
Friday,0.00038635175566770213
Monday,-0.0061009284511371895
Tuesday,0.011460826312986285
Wednesday,0.0024196913262561908
Thursday,0.0075868449888565346
Friday,0.013309984923650877
Tuesday,-0.013510517393570455
Wednesday,0.002092520898210326
Thursday,0.0005313030221585359
Friday,0.008461686818911351
Monday,-0.0076004241953709925
Tuesday,-0.001326913619370318
Wednesday,0.015830782442189273
Thursday,0.008782474704633891
Friday,0.0004815446634720555
Monday,0.007035273776050843
Tuesday,0.004191953036765117
Wednesday,-0.001318260764314072
Thursday,-0.009532709977744802
Friday,0.0012215490975282515
Monday,0.0005544025263215513
Tuesday,0.012859464103328831
Wednesday,0.003246919879467125
Thursday,-0.002218208186964943
Friday,0.010897280927522512
Tuesday,0.0017305464765104972
Wednesday,0.002015558682670449
Thursday,-0.0035557914049001438
Friday,0.006199759622736556
Monday,0.0013614889258259932
Tuesday,-0.0007155335091643122
Wednesday,-0.0004297856108319564
Thursday,-0.0018625649192048894
Friday,0.00624394119714311
Monday,-0.003637385365783397
Tuesday,-0.001360221826000485
Wednesday,-0.006056704308638915
Thursday,-0.008365664913692837
Friday,-0.001999900905294339
Monday,0.014501301213182272
Tuesday,0.003770980318946737
Wednesday,0.006619254986504286
Thursday,-0.0006399375758160407
Friday,0.004940703924382507
Monday,0.0036258283560988147
Tuesday,0.0002479302164868358
Wednesday,-0.0030100097168113127
Thursday,0.011294845606437232
Friday,-0.01924624613661685
Monday,-0.0007521066408047173
Tuesday,0.007454138507088094
Wednesday,-0.005229167474223084
Thursday,0.003790415640849032
Friday,0.006305511919547646
Monday,0.011859200618996145
Tuesday,0.000489788599857155
Wednesday,0.0015737380445983715
Thursday,0.002653422032908859
Friday,0.004839978147325397
Monday,0.0007625308013146093
Tuesday,-0.005124865378358545
Wednesday,0.0034110775859477194
Thursday,-0.00027766210036506145
Friday,0.006765984496725386
Monday,-0.0006549946589579081
Tuesday,0.0006554239581499921
Wednesday,-0.002447030607904743
Thursday,0.0019693701747609533
Monday,0.0008618008790606257
Tuesday,0.008991730308459012
Wednesday,-0.0022192952810006217
Thursday,-0.0006158600236457756
Friday,0.004656689199033837
Monday,0.0015676537808744226
Tuesday,0.0005104772871802332
Wednesday,-0.007516432784352657
Thursday,-0.0021589890653692656
Friday,0.009787807705788687
Monday,-0.00411523864400376
Tuesday,-0.01669970874496518
Wednesday,-0.0013892830413890778
Thursday,-0.0030256596206649227
Friday,0.0050233794466165715
Monday,-0.02513033328784331
Tuesday,0.009043875065381846
Wednesday,0.005857383677579264
Thursday,0.009261275874380859
Friday,-0.006465253532879967
Monday,-0.006611915092212818
Tuesday,0.009015572956532658
Wednesday,-0.003071505139452424
Thursday,-0.012218546785190965
Friday,0.0022683805888505932
Tuesday,-0.009300522401311406
Wednesday,-0.006710672127630324
Thursday,0.0027312488178732326
Friday,-0.013475327364707024
Monday,-0.002543118185519666
Tuesday,0.021706844935994063
Wednesday,0.008662152004088153
Thursday,0.006502639422140577
Friday,0.01000696100941578
Monday,0.004588944284076525
Tuesday,-0.00024223324050809405
Wednesday,-0.00176517661657849
Thursday,0.0041261374999497225
Friday,-0.0011049419393081015
Monday,0.0003804101785778169
Tuesday,0.010470975778258396
Wednesday,0.002257090998915245
Thursday,0.009554317584564929
Friday,-0.001453624444581747
Monday,-0.001224331478127838
Tuesday,-0.009808148411063587
Wednesday,-0.0009972154708769443
Thursday,0.0035459188311872674
Friday,0.005145811022722269
Monday,0.009078473503253416
Tuesday,0.002604352468173365
Wednesday,0.007995074504445698
Friday,-0.0011378307438332234
Monday,-0.005494802936495069
Tuesday,0.0012464965644747306
Wednesday,0.004778089308985711
Thursday,0.0023440892332124985
Friday,0.004477057936339346
Monday,0.0003324195088465487
Tuesday,-0.003224997952943065
Wednesday,-0.006805186866121749
Thursday,0.0036610747458580843
Friday,-0.005555034402874637
Monday,0.0024564048089503747
Tuesday,0.00715015782527284
Wednesday,0.0046995297657890225
Thursday,-0.004777074190829843
Friday,0.006699879942601683
Monday,-0.0018211091164004325
Tuesday,-0.002454621941778257
Wednesday,-0.010940374413854648
Thursday,-0.00870800125959581
Friday,-0.007529417151714622
Monday,-0.03007318047902552
Tuesday,0.014022932362369732
Wednesday,0.0005907141473431299
Thursday,0.019620099858572715
Friday,-0.006811613823921037
Monday,-0.012173166244901943
Tuesday,0.015551594393172554
Wednesday,-0.029567624184331343
Thursday,0.0026417823879780755
Friday,0.01475506774189439
Monday,0.012047659630083585
Tuesday,-0.0076624854543092535
Wednesday,0.008135335544885658
Thursday,-0.00030775856127152057
Friday,-0.025687472241091917
Monday,0.01105850311954315
Tuesday,-0.003923567796838222
Wednesday,0.007041501687358842
Thursday,0.012772943868561759
Friday,-0.0004443426159282948
Tuesday,-0.005847198942934839
Wednesday,0.011350528798109272
Thursday,0.01285521822825797
Friday,0.0007724177704566683
Monday,0.0005032935319022601
Tuesday,-0.00023485696571512452
Wednesday,0.0071109926825025935
Thursday,0.003463933767254845
Friday,-0.0006638416057332952
Monday,-0.003088914016300293
Tuesday,0.0025320952442629
Wednesday,0.0005980882362410789
Thursday,-6.64260590259591e-05
Friday,-0.004724763504925678
Monday,-0.0002347575989606332
Tuesday,-0.007846667187545453
Wednesday,0.0059147471460314635
Thursday,-0.0020832205370781014
Friday,-0.005387188036366064
Monday,0.004637726090463311
Tuesday,-0.011894772712955136
Wednesday,-0.0176645949396792
Thursday,0.00819269468435424
Friday,0.013532107733293941
Monday,-0.004314711075418476
Tuesday,-0.015524677087990213
Wednesday,0.009496412309530687
Thursday,0.006763450538850303
Friday,0.010366838676442612
Monday,-0.0011136753070035699
Tuesday,0.00990034069768564
Wednesday,-0.001606073833808841
Thursday,0.0029490837136749715
Friday,-0.00437720096956995
Monday,0.006779140438191167
Tuesday,-0.003266731877560436
Wednesday,0.0029096719960715056
Thursday,0.0016340167600825686
Friday,0.004094948114086838
Monday,0.005636522288027024
Tuesday,-0.00029671831390976067
Wednesday,0.00306727286437658
Thursday,-0.002663395858358064
Friday,0.009264018528652327
Monday,0.00401766639214296
Tuesday,-0.0011061830470818768
Wednesday,0.00022796597410268404
Thursday,0.003516865232111588
Friday,0.002466169159702769
Monday,-0.001909821428121905
Tuesday,0.0021078802073539733
Wednesday,0.0003236613457344717
Thursday,0.0014557532040910814
Friday,0.0072365299145746844
Monday,0.0007376099879954356
Tuesday,-0.0002885256230992228
Wednesday,-0.0037187066531929602
Thursday,-0.00160898935968945
Friday,0.0022238713910340824
Monday,0.007750222608945867
Tuesday,0.0022657013280718012
Wednesday,0.004457572832477164
Friday,-0.00370870988722416
Monday,-0.00849472284024422
Tuesday,-0.0067066676382424575
Wednesday,0.006170294913968588
Thursday,0.0017980879921519755
Friday,0.009133919656481028
Monday,-0.0031440672180705893
Tuesday,-0.0011151528077479878
Wednesday,0.0028387181269282635
Thursday,0.008618983847171746
Friday,0.0005991423671340979
Monday,0.0068700321939321185
Tuesday,0.00021926325016496942
Wednesday,6.249384917422773e-05
Thursday,0.004098931509561421
Friday,0.004384260826439945
Monday,0.0015277496139123323
Tuesday,3.112706975749724e-05
Thursday,0.005323237812180137
Friday,-0.00024778614818876665
Monday,-0.005513146083941378
Tuesday,0.0024292594012684803
