Weekday,Return
Wednesday,-0.007586280877290519
Thursday,-0.0208575475988424
Friday,0.00478691273433407
Monday,-0.005240538081046964
Tuesday,-0.0007183105224057852
Wednesday,-0.0047929494278071685
Thursday,-0.03322881651462661
Friday,0.0077209488750831215
Monday,-0.002718707274070531
Tuesday,-0.02354392325633714
Wednesday,-0.021066047352898742
Thursday,0.014778304773279016
Friday,-0.01226369170790742
Monday,0.039317251962576405
Tuesday,0.012194941238666157
Wednesday,0.010327003743070941
Thursday,0.011438526263435556
Friday,0.009624504491270612
Monday,-0.006196351639158215
Tuesday,0.0021582333777869773
Wednesday,0.01172532153530259
Thursday,-0.008278080511155972
Friday,-0.0166944582638543
Monday,-0.008488998360635769
Tuesday,0.02226017930774038
Wednesday,-0.0004784965035842248
Thursday,0.015082616048037513
Friday,-0.0037735916228026642
Monday,-0.007812520163375747
Tuesday,-0.020520236852386464
Wednesday,0.01997558770805341
Friday,-0.003104735425028205
Monday,0.03425955811273673
Tuesday,-0.0074124724218864735
Wednesday,0.009801615313875356
Thursday,-0.010630833253792216
Friday,-0.00630701635736064
Monday,0.021861799880833917
Tuesday,-0.0211640364746708
Thursday,-0.03619274548699292
Friday,-0.003901494896535129
Monday,-0.010771108830827105
Tuesday,-0.0037119531032587813
Wednesday,0.027074051161560364
Thursday,-0.0007254328818424582
Friday,-0.01016465094681196
Monday,-0.004889907873143251
Tuesday,0.0022113641762917524
Wednesday,-0.011032218584780209
Thursday,0.015865175733461356
Friday,-0.010248984596646249
Monday,-0.0046844464881020675
Wednesday,0.02130313189462285
Thursday,-0.012854771851749436
Friday,0.009090854770293257
Monday,0.0009738721704719566
Wednesday,-0.005594597315364379
Thursday,-0.01100793088377816
Friday,0.02918634215710725
Monday,-0.013458378003300629
Tuesday,0.0026796320791815376
Wednesday,0.006802810485001309
Thursday,0.002171673177908673
Friday,-0.0026485603797660184
Monday,-0.010622881677212035
Tuesday,0.005856679561456968
Wednesday,0.00776303122383193
Thursday,-0.0012035919609262313
Friday,0.0103638290028345
Tuesday,-0.012881641355524054
Wednesday,0.00628310098448126
Thursday,-0.005523489405751314
Friday,0.01086704373538816
Monday,-0.00573345767394251
Tuesday,0.0110523870877266
Wednesday,0.009505771240114536
Thursday,-0.008239303632068706
Friday,-0.009968926289959046
Monday,0.006233490293144239
Tuesday,0.008815667813736106
Wednesday,-0.005668360037814124
Thursday,-0.0066508189576526275
Friday,-0.0016738872585045914
Monday,-0.0016765934240859925
Tuesday,0.010076756460830838
Wednesday,0.0054632367411884255
Thursday,0.0009448837304670832
Friday,0.01014877741734965
Tuesday,-0.029906596258403417
Wednesday,0.014691622361885369
Thursday,-0.006572435025570922
Friday,-0.0024503881309005933
Monday,-0.002947708824496797
Tuesday,0.0041882078680692825
Wednesday,0.009077528217693807
Thursday,-0.00729377237585227
Friday,-0.0053884328934729045
Monday,0.0017238905783032445
Tuesday,0.007866219197643298
Wednesday,-0.0007317397136622494
Thursday,-0.0024408187036227824
Friday,0.0
Monday,0.003425447205327448
Tuesday,0.001463122698231123
Wednesday,0.0012174875814774386
Thursday,0.00048620398673349113
Friday,0.00656294916608835
Monday,0.0028978807784341143
Tuesday,-0.0036117118817317047
Wednesday,-0.00410834790684811
Thursday,-0.003397185917304202
Friday,-0.015826741263580857
Monday,0.00024751441212589315
Tuesday,0.0037101794566345436
Wednesday,0.0017249632232521073
Thursday,-0.0034441868534732523
Friday,0.0017281460625055976
Monday,0.029078340089884188
Tuesday,0.009339102122528642
Wednesday,0.009489851722218612
Thursday,-0.005875412656288548
Friday,0.004255314213383432
Monday,0.0018832263024550766
Tuesday,0.0016447136160788745
Wednesday,-0.0021111869410817
Thursday,0.0011753203298123793
Friday,0.010566041141006009
Monday,-0.0034852840554001623
Tuesday,0.010258875018361868
Wednesday,0.0030001748435017905
Thursday,-0.004832055406264191
Monday,-0.0006936723712979154
Tuesday,-0.00161950320793125
Wednesday,-0.007415939874302001
Thursday,-0.0016344406679995591
Friday,0.007249704622009467
Monday,0.005340190830944724
Tuesday,0.006235464266752143
Wednesday,-0.008491989442558913
Thursday,0.006249992901929735
Friday,0.02829531283521125
Monday,-0.0203578388083564
Tuesday,-0.014615202192975853
Wednesday,-0.007184274660004042
Thursday,-0.0014006222442786154
Friday,0.001870115651285253
Monday,-0.018432157229947062
Tuesday,0.00190167685371212
Wednesday,0.009727110140091087
Thursday,0.004041801336539974
Friday,-0.014681410043773324
Monday,-0.004566269016896164
Tuesday,0.006277242231412794
Wednesday,0.00047985263580141435
Thursday,0.0026378267888440554
Friday,0.004544426223789033
Tuesday,-0.010476133121870013
Wednesday,0.0
Thursday,-0.0064967147477028595
Friday,-0.0125938153522267
Monday,0.0017168717534261635
Tuesday,0.008570041519547987
Wednesday,-0.0012139025835083972
Thursday,0.0009723023471379656
Friday,0.006799407138087243
Monday,0.004341492826825499
Tuesday,0.002641725030434472
Wednesday,-0.012694581849534205
Thursday,-0.0041242649104307185
Friday,-0.007064548778448421
Monday,-0.002944001909601424
Tuesday,0.014763870924125122
Wednesday,0.004364554542186649
Thursday,0.005552945050865121
Friday,-0.013205355481565095
Monday,-0.0009731503311306566
Tuesday,-0.0019484917614942527
Wednesday,0.004392443695379057
Thursday,0.006073936818099313
Friday,0.007968997085817442
Monday,0.0031145588468184378
Tuesday,0.00501549259743439
Wednesday,0.0004752913319823193
Friday,-0.00047506553745024766
Monday,-0.006416336963310898
Tuesday,0.0007175409827036018
Wednesday,-0.004541071180595435
Thursday,0.001200495681028757
Friday,-0.0016786787069028586
Monday,0.001681501407511332
Tuesday,-0.0047962248768653746
Wednesday,-0.00650601098205772
Thursday,0.0048508015204973285
Friday,-0.002172269536967364
Monday,0.0021769985646313827
Tuesday,0.005310230595666488
Wednesday,-0.013445357608018904
Thursday,-0.004380684318939787
Friday,0.0034220916862599533
Monday,-0.010962186740353541
Tuesday,-0.005172480710801897
Wednesday,-0.005694352814189507
Thursday,-0.01095621578289063
Friday,-0.009063357751374236
Monday,-0.03480694658663086
Tuesday,0.008686395521826151
Wednesday,-0.001304818592257284
Thursday,0.00209043738918302
Friday,-0.014863190251658831
Monday,-0.026204255035170543
Tuesday,0.005979853509019417
Wednesday,-0.027289948662948427
Thursday,0.003943710153802238
Friday,0.01346804960345538
Monday,0.01218157554348398
Tuesday,-0.010667479227709498
Wednesday,0.002488311906906793
Thursday,-0.00165461054293925
Friday,-0.015745842337076543
Monday,-0.000842157008885569
Tuesday,-0.0011234493813193638
Wednesday,-0.000843702772812871
Thursday,0.012102499670868738
Friday,-0.0016685249536942948
Tuesday,-0.0005570305377925466
Wednesday,0.02341120893913207
Thursday,0.0021786913160395387
Friday,0.002717362471554852
Monday,0.01490520728281042
Tuesday,0.017890479302663076
Wednesday,0.012591849100163309
Thursday,0.003626987021274175
Friday,0.010325134995956551
Monday,-0.019161983744832908
Tuesday,-0.0023443149842702353
Wednesday,-0.002610938352393677
Thursday,0.0007852902382239346
Friday,-0.0018310450567984304
Monday,-0.0013101542803767294
Tuesday,-0.00524801488768889
Wednesday,0.001846395802392431
Thursday,0.0031595662798178377
Friday,0.0010498367623574814
Monday,0.003408626272110471
Tuesday,-0.01071336321396521
Wednesday,-0.019281631924551342
Thursday,0.005925108160909297
Friday,-0.0037482657190446296
Monday,-0.0013437105320500686
Tuesday,-0.012917149340654131
Wednesday,0.006815739746627303
Thursday,0.01290146826068983
Friday,0.035230393004281664
Monday,0.0010471105069416176
Tuesday,0.00941413692079096
Wednesday,0.001554440495608489
Thursday,0.005431894530417925
Friday,-0.0036016652658673602
Monday,0.010844356890362894
Tuesday,0.0015325023519618952
Wednesday,0.0038255438148262493
Thursday,0.002540676487194027
Friday,0.0015205626061722821
Monday,-0.0361842913321182
Tuesday,-0.003150403683199632
Wednesday,-0.0010534533644259714
Thursday,-0.003691026856727953
Friday,0.0074094020152866156
Monday,0.011820297043655836
Tuesday,-0.0023364011565482072
Wednesday,0.0018215020078966586
Thursday,-0.0015584778859174528
Friday,-0.0052028646890157635
Monday,-0.013859881446812605
Tuesday,-0.00079556352172927
Wednesday,-0.020700599072226652
Thursday,-0.0024389747699574693
Friday,0.005433147904008617
Monday,0.006214611446868411
Tuesday,0.005370518833175186
Wednesday,-0.009081164224044702
Thursday,-0.007008073517658643
Friday,0.009500480363764163
Monday,0.010755690511906613
Tuesday,-0.0015962064114674044
Wednesday,0.0023980328129811213
Friday,-0.0095693929870142
Monday,-0.012077155567257414
Tuesday,-0.013039918005209095
Wednesday,0.003853473871155755
Thursday,-0.0027420078118609577
Friday,0.013747627390386707
Monday,-0.001084882660618014
Tuesday,-0.003258289444996953
Wednesday,0.01225831311658676
Thursday,0.020721195635273748
Friday,0.013182209167652779
Monday,0.012750411781159876
Tuesday,-0.0002569096475834032
Wednesday,0.0030840110426808565
Thursday,-0.003843186626467765
Friday,0.00025717395543556343
Monday,-0.002828489367166065
Tuesday,-0.0023208381652456427
Thursday,0.0059447601255409035
Friday,0.0020554791536604444
Monday,-0.0005127653167474877
Tuesday,0.0028219585826381177
